"type","question","options","answer"
"多选题","专业知识评价采取线上测试方式，以下关于专业 知识评价的说法正确的有？（ ）","A. 每年1次，测试时间为每年4月1日至20 日
B. 代理机构备案入库的专职人员不得少于 5人
C. 当参加测试人数小于代理机构最低应参考人数时，代理机构成绩记0分
D. 代理机构被处罚暂停代理资格的，从期满后的下个月起，可
以重新通过备案入库的测试获取专业知识评价分
E. 当参加测试人数小于代理机构备案专职人员数量70%时，代理机构成绩记0分","ABCD"
"多选题","专业知识评价采取线上测试方式，以下关于专业 知识评价的说法正确的有？（ ）","A. 每年1次，测试时间为每年4月1日至20日
B. 代理机构备案入库的专职人员不得少于 6人
C. 准备备案入库的代理机构在完成系统注册后参加除每年4月
份外每个月1号-20号进行的测试，最少5名专职人员参加，测试
分数应达到80分以上
D. 在参加政府采购普法测试过程中存在作弊、替考、代考情形
的，视为代理机构严重违规失信行为，将予以诚信扣15分的处
罚，期限6个月，同时专业知识成绩记0分
E. 代理机构被处罚暂停代理资格的，处罚之日起，可以重新通
过备案入库的测试获取专业知识评价分","ACD"
"多选题","项目采购人和评审专家对代理机构线上评价线上 评价为百分制，区分四个层级，以下说法正确的 有？（ ）","A. 91分及以上为很满意
B. 70-90分为基本满意
C. 60-69分为一般
D. 60分以下为较差
E. 70-89分为基本满意","CDE"
"多选题","诚信评价实行扣分制，以下关于诚信扣分的说法 正确的有？（ ）","A. 所有代理机构的诚信评价基础分均为50分
B. 对应行政处罚警告以下（不含）及责令整改的情形，诚信扣
10分，期限3个月
C. 对应行政处罚警告以上（含）的情形，诚信扣15分，期限6
个月，到期所扣分值自动返还
D. 在诚信扣分期限内再次出现诚信扣分情况，所扣分值翻倍
E. 诚信评价被扣分，附加分清零","ABCDE"
"多选题","当诚信评价扣分达到一定分值时，系统会对代理 机构进行标注，以下说法正确的有？（ ）","A. 当诚信评价扣分达到15分时，系统对该代理机构标注为“较
大失信企业”
B. 当诚信评价扣分超过30分时，系统对该代理机构标注为“严
重失信企业”
C. 当诚信评价扣分达到30分时，系统对该代理机构标注为“严
重失信企业”
D. 当诚信评价扣分达到20分时，系统对该代理机构标注为“严
重失信企业”
E. 当诚信评价扣分达到10分时，系统对该代理机构标注为“较
大失信企业”","ABC"
"多选题","业绩评价是对代理机构承接并按规定完成代理政 府采购项目进行的客观评价，以下关于业绩评价 的说法正确的有？（ ）","A. 所有代理机构的业绩评价分值均从0开始累计
B. 每年1月1日至12月31日期间，没有承接代理政府采购项目的
扣10分（当年7月1日之后备案的代理机构除外）
C. 每年1月1日至12月31日期间，承接代理1-5 个政府采购项目
的不扣分也不加分
D. 每个项目在完成合同签订且质疑、投诉有效期过后计入业绩
分
E. 代理机构在诚信失分期间，业绩分值不增加","ABCDE"
"多选题","完成代理并纳入当年度业绩分的政府采购项目须 满足下 列哪些条件？（ ）","A. 从接受采购人委托起至项目完成合同签订且在法律规定时间
内未发生因代理机构方责任导致投诉、举报成立的
B. 项目采购人和评审专家对代理机构线上评价平均分达到基本
满意以上
C. 代理的政府采购项目程序清晰，各类公告发布符合要求
D. 在接入远程音视频监管平台的场所内组织采购活动
E. 保证金管理情况符合要求、项目资料整理齐全","ABCDE"
"多选题","以下关于业绩评价中扣分和加分的说法正确的 有？（ ）","A. 因采购人、代理机构责任导致质疑成立的并与代理机构有关
的，该代理项目业绩不得分
B. 诚信分被扣10分时，同时扣当前业绩分值的一半
C. 诚信分被扣15分及以上的，业绩分值清零
D. 当代理机构业绩评价分为负数时，每承接完成1个政府采购
项目的加业绩分2分，直至业绩评价分归0
E. 代理机构在诚信失分期间，业绩分值不增加","ABCDE"
"多选题","专业知识评价采取线上测试方式，以下关于专业 知识评价的说法正确的有？（ ）","A. 每年1次，测试时间为每年4月1日至20日
B. 代理机构备案入库的专职人员不得少于5人
C. 以上一年度代理机构（含分支机构）完成代理政府采购项目
数量为基数，少于或等于 200个的，参加测试的最少人数为5人
D. 系统将取所有参考人员中成绩最高的X名人员（X=代理机构
最低应参考人数）的平均分 ×代理机构应参加测试的专职人员
的合格率作为代理机构成绩
E. 代理机构被处罚暂停代理资格的，从期满后的下个月起，可
以重新通过备案入库的测试获取专业知识评价分","ABCDE"
"多选题","以下关于专业知识评价中测试人数的说法正确的 有？（）","A. 代理机构参加普法测试的专职人员数量应当不小于所有备案
专职人员数量（以每年1月 1日系统中的数据为准）的70%（有
余数时向上取整）
B. 代理机构参加普法测试的专职人员数量应当不小于代理机构
专职人员参加测试的最低人数
C. 每年1月份会在省级政府采购门户网站上公布当年度代理机
构专职人员应参加测试的人数和最低人数
D. 准备备案入库的代理机构在完成系统注册后参加除每年4月
份外每个月1号-20号进行的测试，最少5名专职人员参加
E. 代理机构参加普法测试的专职人员数量应当不小于所有备案专职人员数量（以每年1月 1日系统中的数据为准）的70%（有余数时四舍五入）","ABCD"
"多选题","附加分的设置是为了鼓励代理机构做专做精、做 大做强，启用附加分应当满足以下哪些条件？（ ）","A. 业绩评价达到满分25分
B. 诚信评价未被扣分
C. 专业知识评价分达到16分及以上
D. 企业基本情况评价满分
E. 受到监管部门嘉奖","ABC"
"多选题","根据《福建省政府采购代理机构执业综合评价规 则（2024 版）》，以下关于附加分的说法正确 的有？（ ）","A. 总分为10分
B. 含附加分在内，总分不超过 110 分
C. 诚信评价被扣分，附加分清零
D. 业务知识评价分低于16分，附加分清零
E. 诚信评价被扣分，附加分减半","ABCD"
"多选题","代理机构综合评价分为 A、B、C 三个等级，以 下关于等级划分的说法正确的有？（ ）","A. A级：总分在90分（不含）以上且诚信评价未失分
B. B级：总分在70-90分
C. C级：总分在70分以下
D. 总分达到108分及以上时，其等级显示为A+
E. C级：总分在60分以下","ABCD"
"多选题","代理机构综合评价分为 A、B、C 三个等级，以 下关于等级划分的说法正确的有？（ ）","A. A 级：总分在 90 分（不含）以上且诚信评价分扣10分以下
B. B 级：总分在70-90分
C. C 级：总分在70分以下
D. 诚信评价分不满50分时，其等级显示为X-（X可为B或C）
E. 总分达到108分及以上时，其等级显示为A+","BCDE"
"多选题","采购人选择代理机构的方式有以下哪些？（ ）","A. 自主择优选择1家代理机构代理业务，须在系统中上传单位
内控领导小组会议纪要
B. 由系统择优推送，按1：1的比例自动推送在该区域诚信执业
的A、B级代理机构供采购人从中随机抽取1家
C. 采购人自行设立代理机构库，实行动态管理，结合代理机构
评价等级，随时清退和补充，从中随机抽取1家代理机构
D. 直接指定代理机构,无须上传任何资料
E. 由系统择优推送，按2：1的比例自动推送在该区域诚信执业
的A、B级代理机构供采购人从中随机抽取1家","ABC"
"多选题","福建省政府采购代理机构执业综合评价分的分值 情况哪些是正确的？（ ）","A. 诚信评价基础分均为50分
B. 业绩评价分值满分为25分
C. 专业知识评价分值满分20分
D. 代理机构企业基本情况分值满分为5分
E. 附加分总分为10分","ABCDE"
"多选题","采购人自行设立代理机构库的，应实行动态管 理，结合代理机构评价等级，随时清退和补充， 从中随机抽取1家代理机构的，应符合下列哪些 条件？（ ）","A. 必须在福建省政府采购网备案的有效代理机构库中选取，数
量规模应不少于3家
B. 必须在福建省政府采购网备案的有效代理机构库中选取，数
量规模应不少于16家
C. 库中的B级代理机构数量应不少于A级代理机构的数量，不选
A级的除外
D. 库中的B级代理机构数量与A级代理机构的数量按1：1的比例
配比，不选A级的除外
E. 库中的B级代理机构数量与A级代理机构的数量按2：1的比例
配比，不选A级的除外","AC"
"多选题","某代理机构所有备案专职人员数量（以每年1月1 日系统中的数据为准）为15人，参加测试最低专 职人员数量7人，该代理机构参加普法测试的专 职人员数量至少是几人？错误的有哪些？（ ）","A. 7人
B. 10人
C. 11人
D. 15人
E. 8人","ABDE"
"多选题","根据《福建省政府采购代理机构执业综合评价规 则（2024 版）》，下列描述中哪些是正确的？ （ ）","A. 在参加政府采购普法测试过程中存在作弊、替考、代考情形的， 视为代理机构严重违规失信行为，将予以诚信扣15分的处
罚，期限6个月，同时专业知识成绩记0分
B. 在参加政府采购普法测试过程中存在作弊、替考、代考情形
的，视为代理机构严重违规失信行为，将予以诚信扣10分的处
罚，期限3个月，同时专业知识成绩记0分
C. 代理机构企业基本情况评价中任何一项经核实为虚假，则该
代理机构企业基本情况评价按0分处理，同时再扣诚信评价
10分，期限3个月，并将其列入年度监督检查重点对象
D. 代理机构企业基本情况评价中任何一项经核实为虚假，则该
代理机构企业基本情况评价按0分处理，同时再扣诚信评价
15分，期限6个月，并将其列入年度监督检查重点对象
E. 代理机构企业基本情况评价中任何一项经核实为虚假，则该
代理机构企业基本情况评价按0分处理，同时再扣诚信评价
5分，期限6个月，并将其列入年度监督检查重点对象","AC"
